TRAVEL_ID,VISIT_AREA_ID,ACTIVITY_TYPE_CD,ACTIVITY_TYPE_SEQ,CONSUME_HIS_SEQ,CONSUME_HIS_SNO,PAYMENT_NUM,BRNO,STORE_NM,ROAD_NM_ADDR,LOTNO_ADDR,ROAD_NM_CD,LOTNO_CD,PAYMENT_DT,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,PAYMENT_ETC,SGG_CD
e_e007785,2308190010,2,0,0,1,3,8098101574,CJ올리브영(주),서울 성동구 성수일로6길 47,서울 성동구 성수동2가 315-74,4109366,1120011500,2023-08-19 15:49,1,3000,이로하스 피치,
e_e007785,2308190011,1,0,0,1,3,8358501867,오늘와인한잔,서울 성동구 연무장7길 7-1,서울 성동구 성수동2가 316-1,4109411,1120011500,2023-08-19 15:58,1,86700,(문득)비냐 산 샤도네이(B);감자와 하몽;올리브;(걱정)갱 쉬라즈;과일치즈,
e_e007785,2308190012,1,0,0,1,3,2226000701,메탈비너스,서울 성동구 연무장길 33,서울 성동구 성수동2가 316-59,4109413,1120011500,2023-08-19 18:23,1,13500,싱글콘 치즈블랙빈;싱글콘 치즈로베리;싱글콘 멜로망고,
e_e007785,2308190013,1,0,0,1,3,5081702024,바오서울,서울 성동구 연무장길 110,서울 성동구 성수동2가 275-14,4109413,1120011500,2023-08-19 19:51,1,88300,동파육덮밥;양고기볶음면;클래식맥주;연태고량주(소);지파이,
e_e007787,2308260002,1,0,0,1,2,3740501263,쏭타이치앙마이,서울 용산구 한강대로40길 39-5,서울 용산구 한강로2가 73-4,4106430,1117012500,2023-08-26 14:16,1,55000,뿌님팟봉커리(밥);팟씨유탈레;텃만꿍1P;망고주스;제로펩시,
e_e007787,2308260004,1,0,0,1,2,7293900794,쿼츠,서울 용산구 한강대로 158,,2005005,1117012400,2023-08-26 14:26,1,14500,I 쿼츠모카;I 쿼츠라떼 ,
e_e007787,2308260006,2,0,0,1,2,2118734585,(주)밀리미터밀리그람,서울 용산구 이태원로 240,,3102009,1117013100,2023-08-26 17:20,1,15000,MMMG X CEVI RANDOM BAG ,
e_e007787,2308260008,1,0,0,1,2,1181561995,별이오름,서울 관악구 남부순환로230길 50,서울 관악구 봉천동 1610-26,4160255,1162010100,2023-08-26 21:13,1,43700,카이센동;아부리 카이센동;후토마끼 2p,
e_e007790,2308200002,1,0,0,1,3,1190748802,쌈도둑,경기 안양시 만안구 삼막로 67,경기 안양시 만안구 석수동 54,3182009,4117110200,2023-08-20 13:18,1,54000,어린이 할인;고등어구이 쌈정식;제육 불고기 쌈정식;제주 금게장 쌈정식,
e_e007790,2308200003,1,0,0,1,3,3273301090,손수다,경기 안양시 만안구 삼막로96번길 26,경기 안양시 만안구 석수동 114,4346122,4117110200,2023-08-20 14:05,1,19500,수제밀크티.H;초코오레오프라페;카페라떼.I,
e_e007808,2308280004,1,0,0,1,1,5358500857,갓덴익스프레스,경기 하남시 미사대로 750,경기 하남시 신장동 616,2000019,4145010600,2023-08-28 13:12,1,14900,주방장추천12P ,
e_e007808,2308280005,3,0,0,1,1,2208742885,주식회사 야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-08-28 08:53,1,19000,[경기]아쿠아필드 하남 찜질스파,
e_e007808,2308280005,1,1,1,1,1,2018144158,아쿠아필드 하남,경기 하남시 미사대로 750,경기 하남시 신장동 616,2000019,4145010600,2023-08-28 18:28,1,6500,식혜;삼다수(생수),
e_e007808,2308280007,1,0,0,1,1,2018132195,(주)신세계,경기 하남시 미사대로 750,경기 하남시 신장동 616,2000019,4145010600,2023-08-28 19:47,1,10000,와우타코야끼 대표단품,
e_e007808,2308280008,2,0,0,1,1,2068650913,트레이더스 홀세일 클럽,경기 하남시 미사대로 750,경기 하남시 신장동 616,2000019,4145010600,2023-08-28 20:10,1,8280,유기농 야채사랑 ,
e_e007808,2308280009,2,0,0,1,1,2068650913,노브랜드,경기 하남시 미사대로 750,경기 하남시 신장동 616,2000019,4145010600,2023-08-28 20:20,1,16940,우도땅콩미숫가루오리지널;꿀머군고구마;바나나칩,
e_e007823,2308290003,1,0,0,1,2,7888702394,라브리크,경기 고양시 덕양구 고양대로 1955,경기 고양시 덕양구 동산동 370,2192001,4128111200,2023-08-29 12:12,1,41000,라브리크 버터밀;화이트 라구 파스타 ,
e_e007823,2308290004,1,0,0,1,2,,주께로,경기 고양시 덕양구 삼송로 240,경기 고양시 덕양구 삼송동 294,3192032,4128111100,2023-08-29 14:27,1,14900,2인(에소+나폴리+꼰빤나+주께로+포지타노2),
e_e007823,2308290005,2,0,0,2,2,1068682871,이케아코리아,경기 고양시 덕양구 권율대로 420,경기 고양시 덕양구 도내동 1003,3192101,4128110500,2023-08-29 16:31,1,14800,콜랜더 34x23 스테인리스/블랙;수납가방 65x22x65 투명 AP CN,
e_e007823,2308290006,2,0,0,1,2,2138152063,(주)아성다이소,서울 강남구 남부순환로 2748,,2000003,1168011800,2023-08-29 17:33,1,14000,좌우구분없는욕실화;크린랩 생활지퍼백 특대형;슬라이드지퍼백12매(대);슬라이드지퍼백8매;다용도칸막이정리함1호,
e_e007830,2308200004,1,0,0,0,6,,사이숲,814-3,,,,,1,99000,,4117110200
e_e007841,2308290002,1,0,0,1,1,3990700461,짜마,경기 수원시 팔달구 권광로175번길 98,경기 수원시 팔달구 인계동 1026-7,4328088,4111514100,2023-08-29 14:27,1,7000,잡채밥 ,
e_e007841,2308290003,3,0,0,0,1,,수원화성박물관,49,,,,,1,2000,,4111512800
e_e007841,2308290004,3,0,0,1,1,1358215727,수원문화재단,경기 수원시 팔달구 행궁로 11,경기 수원시 팔달구 남창동 14,3176017,4111512300,2023-08-29 15:49,1,1500,화성행궁 입장권,
e_e007841,2308290005,1,0,0,0,1,,스타벅스 수원화성행궁점,224,,,,,1,5000,,4111513000
e_e007841,2308290006,1,0,0,1,1,3827500180,장비빔국수와굴국밥보쌈,경기 수원시 장안구 수원천로 439,,3175035,4111113400,2023-08-29 20:12,1,8000,,
e_e007857,2308190003,1,0,0,1,3,6316800444,최고당돈가스,경기 오산시 오산대역로 210,경기 오산시 수청동 617-5,3198030,4137010800,2023-08-19 11:45,1,21300,수제생등심돈가스;고구마치즈돈가스;쫄면,
e_e007857,2308190004,1,1,1,1,3,6270202388,파파테일,경기 오산시 청학로147번길 52,경기 오산시 수청동 519,4394143,4137010800,2023-08-19 12:45,1,29500,헨들링체험;카페라떼(I);청포도 요거트스무디;망고스무디,
e_e007909,2308230003,1,0,0,1,2,5065800232,소문난대구왕뽈찜,경기 용인시 기흥구 어정로 139,경기 용인시 기흥구 중동 673,3204046,4146311600,2023-08-23 13:10,1,50000,,
e_e007909,2308230004,1,0,0,1,2,7858101394,칼리오페,경기 용인시 처인구 성산로170번길 23-1,,4409518,4146110200,2023-08-23 14:10,1,29200,초코빨미까레;우유생크림 식빵;카페라떼 ice;실키 드라이어드 ice,
e_e007909,2308230006,2,0,0,1,2,1428507681,(주)한섬패션웨어하우스,경기 용인시 기흥구 공세로 186,경기 용인시 기흥구 공세동 333-10,3204006,4146310700,2023-08-23 18:41,1,93300,8809735189361;2990071627276,
e_e007909,2308230007,1,0,0,1,2,8868101173,(주)총각손칼국수,경기 용인시 기흥구 신구로12번길 6,경기 용인시 기흥구 신갈동 64-6,4412172,4146310100,2023-08-23 19:42,1,14000,,
e_e007994,2308310003,1,0,0,1,1,5518601398,스타필드(우면관),서울 강남구 영동대로 513,,2122002,1168010500,2023-08-31 13:30,1,10900,우면짜장;군만두,
e_e007994,2308310005,2,0,0,1,1,2138152063,(주)아성다이소,서울 강남구 봉은사로 524,,3122004,1168010500,2023-08-31 14:47,1,2000,브레프 변기세정제1P(프로),
e_e007994,2308310006,1,0,0,1,1,2268128273,테라로사,서울 강남구 테헤란로 440,서울 강남구 대치동 892,3122010,1168010600,2023-08-31 15:16,1,9800,(I)아메리카노 어센틱;로열얼 그레이케이,
e_e008065,2308200004,1,0,0,0,5,,숲속가든,142,,,,,1,174000,,4136025623
e_e008071,2308220003,1,0,0,1,2,6220416799,장수촌,경기 용인시 기흥구 용구대로2469번길 156,경기 용인시 기흥구 보정동 498-1,4412219,4146311800,2023-08-22 13:00,1,48000,,
e_e008071,2308220005,1,0,0,1,2,5333401014,바닐라 동천,경기 용인시 수지구 수풍로135번길 5,경기 용인시 수지구 동천동 874-2,4415087,4146510300,2023-08-22 14:48,1,18400,자몽에이드;아이스티;수제딸기라떼;앙시오,
e_e008140,2308270002,1,0,0,1,1,4981701465,오프트,서울 성동구 왕십리로10길 20,서울 성동구 성수동1가 656-681,4109415,1120011400,2023-08-27 13:52,1,35500,즉떡 세트 1;코카콜라;야끼만두 3조각;키토김밥,
e_e008140,2308270003,1,0,0,1,1,2033692734,파머스카페,서울 성동구 왕십리로6길 11,서울 성동구 성수동1가 656-1083,4109455,1120011400,2023-08-27 13:57,1,16000,아메리카노 아이스;초콜렛 57 아이스;백포도에이드,
e_e008154,2308300002,2,1,1,0,2,,청주시외GS25,1449,,,,,3,5000,,4311311300
e_e008154,2308300003,1,0,0,0,2,,센트럴시티 노브랜드버거집,194 1층,,,,,1,7100,,1165010700
e_e008184,2308200004,1,0,0,1,3,6540700766,곡가,인천 중구 자유공원남로 3,인천 중구 관동1가 12-2,3149049,2811010900,2023-08-20 15:14,1,42000,,
e_e008184,2308200005,2,0,0,1,3,2206300399,문학소매점,인천 중구 신포로27번길 89,인천 중구 중앙동1가 7-1,4247169,2811010100,2023-08-20 15:30,1,41000,도서,
e_e008184,2308200006,1,0,0,1,3,6068549680,설빙,인천 중구 월미문화로 71,인천 중구 북성동1가 98-12,3149044,2811013800,2023-08-20 16:47,1,13900,애플망고 치즈,
e_e008184,2308200006,2,1,1,1,3,8380100509,팔팔에스티,인천 중구 차이나타운로 11-2,인천 중구 송월동3가 12-9,3149056,2811014400,2023-08-20 15:57,1,17000,,
e_e008223,2308200005,1,1,1,1,2,1321399606,세븐일레븐,경기 구리시 아치울길 16,경기 구리시 아천동 89,4388112,4131010600,2023-08-20 12:25,1,1800,칠성)2%부족할때복숭아,
e_e008223,2308200005,1,1,1,2,2,1092031389,샹그라,경기 구리시 건원대로33번길 4,,4388002,4131010300,2023-08-20 13:30,1,23000,중국식냉면(여름);차돌짬뽕;공기밥,
e_e008223,2308200006,1,0,0,1,2,2833000183,투썸플레이스,경기 구리시 경춘로 223,경기 구리시 인창동 280-4,3000120,4131010300,2023-08-20 13:39,1,12000,아이스아메리카노(M);오트한모,
e_e008223,2308200007,2,0,0,1,2,2168509831,못된고양이,경기 구리시 안골로77번길 47,경기 구리시 수택동 382-23,4388124,4131010500,2023-08-20 14:50,1,3900,행사곱창,
e_e008223,2308200008,2,0,0,1,2,2160246075,햇님할인마트,경기 구리시 안골로85번길 29-7,경기 구리시 수택동 418-2,4388126,4131010500,2023-08-20 15:12,1,1300,백설맛소금,
e_e008242,2308240006,1,0,0,1,2,4883800498,GS25,서울 강남구 역삼로 558,서울 강남구 대치동 968,3122008,1168010600,2023-08-24 10:59,1,7300,펩시제로캔;더블에그샌드;시)계란듬뿍,
e_e008242,2308240007,3,0,0,1,2,2218134988,온오프믹스,,,,,,1,48400,바운스트램폴린파크 삼성센터,
e_e008242,2308240007,3,0,0,2,2,6318600114,(주)바운스트램폴린파크 삼성센터,경기 용인시 처인구 모현읍 오산로13번길 46,,4433536,4146125328,2023-08-24 11:21,1,6000,입장권;[굿즈]NEW양말 L,
e_e008242,2308240008,1,0,0,0,2,,후레쉬빌 삼성역본점,1층 4호,,,,,1,27600,,1168010600
e_e008242,2308240009,1,0,0,1,2,2118893413,인더프레시,서울 강남구 영동대로106길 37,서울 강남구 삼성동 162-24,4166676,1168010500,2023-08-24 14:18,1,21200,I-G.아메리카노;바닐라크림 콜드브루;소금아이스크림,
e_e008242,2308240009,1,0,0,2,2,2118893413,언더프레셔,서울 강남구 영동대로106길 37,서울 강남구 삼성동 162-24,4166676,1168010500,2023-08-24 14:35,1,5300,땅콩 아이스크림,
e_e008242,2308240011,1,0,0,1,2,3060452097,롤링핀,서울 강남구 테헤란로78길 16,,4166757,1168010600,2023-08-24 16:02,1,12100,바닐라라떼(I);청사과 에이드,
e_e008242,2308240015,2,0,0,1,2,1343007661,GS25,경기 안산시 상록구 본이로 83,경기 안산시 상록구 본오동 741-5,3190029,4127110400,2023-08-24 09:14,1,2200,핫식스더킹포스,
e_e008242,2308240016,1,0,0,1,2,4580101243,산쪼메,서울 광진구 아차산로51길 10,서울 광진구 구의동 246-73,4112338,1121510300,2023-08-24 18:18,1,19500,,
e_e008242,2308240017,6,1,1,1,2,5278800686,(주)카카오페이,경기 성남시 분당구 판교역로 166,경기 성남시 분당구 백현동 532,3179025,4113511000,2023-08-24 18:28,3,1000,,
e_e008242,2308240017,6,1,1,2,2,7011600797,에코스PC,서울 광진구 아차산로 377,서울 광진구 구의동 246-13,3000002,1121510300,2023-08-24 18:27,1,1000,,
e_e008242,2308240018,1,0,0,1,2,6190178987,디도재즈라운지,서울 광진구 자양로18길 56,,4112421,1121510300,2023-08-24 22:39,1,100000,채끝 스테이크;글라스와인(레드);스텔라 아르투아;탄산수,
e_e008252,2308270002,2,0,0,1,2,1068186950,반다이남코코리아주식회사,서울 강남구 영동대로 513,,2122002,1168010500,2023-08-27 10:41,1,470900,MG 퍼팩트 스트라이크 건담(그랜드슬램 장비형);PG UNLEASHED;종이봉투 (화이트);FUN EXPO 2023 귀여운 포켓몬 SET;깜짝에그 시리즈 산리오캐릭터즈 흐물흐물,
e_e008252,2308270003,1,0,0,1,2,3658501091,애슐리퀸즈,서울 송파구 올림픽로 269,서울 송파구 신천동 7-18,3123023,1171010200,2023-08-27 16:14,1,55800,애슐리퀸즈(캐슬),
e_e008252,2308270004,1,0,0,1,2,1200314551,더죠이,서울 강남구 영동대로 513,,2122002,1168010500,2023-08-27 17:53,1,7000,디핀 R,
e_e008327,2308240003,1,0,0,1,2,3278701375,바르바커피 타워360,경기 안산시 단원구 나루설미길 16,,4855879,4127311100,2023-08-24 10:52,1,29100,대부도커피(only ICED);프레쉬주스(only ICED);명란바게트;대부도포도와인빵,
e_e008327,2308240005,2,0,0,1,2,4140463274,불란서찐빵,경기 안산시 단원구 대부황금로 1488,경기 안산시 단원구 대부북동 1844-7,3191019,4127311100,2023-08-24 12:07,1,24000,,
e_e008327,2308240007,1,0,0,1,2,2918502182,열정타코,경기 안산시 단원구 광덕대로 155,경기 안산시 단원구 고잔동 708-1,2190001,4127310100,2023-08-24 14:10,1,39000,열정 파히타;사이다,
e_e008337,2308220002,1,0,0,0,1,,성수다락,328-15,,,,,1,17000,,1120011500
e_e008337,2308220003,1,1,1,1,1,6048601111,할아버지공장,서울 성동구 성수이로7가길 9,서울 성동구 성수동2가 309-133,4109354,1120011500,2023-08-22 14:41,1,14000,ICE 아메리카노 G;얼그레이롤,
e_e008337,2308220004,1,0,0,0,1,,굴림,520-2,,,,,1,5500,,1120011500
e_e008339,2308260002,1,0,0,1,2,1248648212,식물원 K,경기 용인시 처인구 포곡읍 옥현로65번길 238,경기 용인시 처인구 포곡읍 전대리 85-9,4409610,4146125027,2023-08-26 11:08,1,30000,연어브런치;까페라떼;그린밀크티;미니식빵,
e_e008339,2308260004,1,0,0,1,2,2672200279,좋구먼반상,경기 용인시 처인구 성산로 102-3,경기 용인시 처인구 역북동 303-16,3203068,4146110200,2023-08-26 18:54,1,32000,맛있는반상(제육볶음),
e_e008339,2308260005,1,0,0,1,2,2018121515,스타벅스,경기 용인시 처인구 중부대로 1130,경기 용인시 처인구 삼가동 197-7,2012012,4146110300,2023-08-26 19:22,1,14800,복숭아 핸디 젤리;티라미수 롤 C;I-T)얼 그레이 V TL,
e_e008340,2308270002,1,0,0,1,2,3978102783,주식회사 디아즈,경기 수원시 장안구 경수대로 882,경기 수원시 장안구 조원동 762-13,2012008,4111113600,2023-08-27 14:22,1,17900,그린티라떼(ICE);디카페인(ICE);가나슈크루아상,
e_e008340,2308270003,1,0,0,1,2,3870802177,오늘의회전초밥,경기 수원시 영통구 광교중앙로 170,경기 수원시 영통구 하동 1016,3177022,4111710400,2023-08-27 19:00,1,71000,음료;맥주;광어;네기도로마끼(2PCS);연어,
e_e008343,2308200002,3,0,0,0,1,,CGV김포,풍무로 128 김포풍무웰라움퍼펙트시티 5층,,,,,1,15000,,4157010700
e_e008343,2308200003,1,0,0,1,1,3673501146,경양카츠,경기 김포시 풍무로 128,경기 김포시 풍무동 943,3209124,4157010700,2023-08-20 15:59,1,14900,안심카츠 ,
e_e008343,2308200004,3,0,0,0,1,,김포장릉,장릉로79,,,,,1,1000,,4157010700
e_e008379,2308280003,1,0,0,1,2,3961100095,조무락닭갈비,경기 가평군 가평읍 북한강변로 1068,경기 가평군 가평읍 달전리 91-2,3216019,4182025023,2023-08-28 12:19,1,53000,들기름 막국수;간장 닭갈비;소금 닭갈비,
e_e008379,2308280004,1,0,0,1,2,2218142076,(주)남문 남이아일랜드 북까페,강원특별자치도 춘천시 남산면 남이섬길 1,,4454832,5111040030,2023-08-28 13:50,1,12000,잣젤라또;청귤에이드,
e_e009077,2308250003,1,0,0,1,2,2018121515,스타벅스,경기 의왕시 바라산로 1,경기 의왕시 학의동 1039,3351927,4143010600,2023-08-25 12:31,3,6600,G)만다린버베나F,
e_e009077,2308250004,2,0,0,1,2,1878501638,(주)은광 나이키,경기 의왕시 바라산로 1,경기 의왕시 학의동 1039,3351927,4143010600,2023-08-25 13:21,1,19000,나이키 남성일반스포츠,
e_e009077,2308250006,1,0,0,1,2,5951101764,유미카츠,경기 의왕시 내손중앙로 4,,3201011,4143010700,2023-08-25 15:37,1,25000,유미카츠정식B(소바);떡볶카츠;콜라 ,
e_e009077,2308250007,1,0,0,1,2,7281401216,뚜레쥬르,경기 의왕시 포일로 37,경기 의왕시 내손동 414,3012015,4143010700,2023-08-25 16:16,1,9700,바통쉬크레(5개입);진한녹차브라우니;치즈브라우니,
e_e009084,2308260003,1,0,0,1,4,1358504288,삼성물산(주) 에버랜드리조트,경기 용인시 처인구 포곡읍 에버랜드로 199,,3203081,4146125027,2023-08-26 10:50,1,16000,"소치콤보,콜라;아이스드립커피 ",
e_e009084,2308260003,1,0,0,2,4,1358504288,삼성물산(주) 에버랜드리조트,경기 용인시 처인구 포곡읍 에버랜드로 199,경기 용인시 처인구 포곡읍 전대리 310,3203081,4146125027,2023-08-26 12:36,1,9000,아이스티복숭아;아이스드립커피,
e_e009084,2308260003,2,1,1,1,4,1358504288,삼성물산(주) 에버랜드리조트,경기 용인시 처인구 포곡읍 에버랜드로 199,경기 용인시 처인구 포곡읍 전대리 310,3203081,4146125027,2023-08-26 18:17,1,50200,"레서판다,체리,메탈랜덤배지;H,할로윈,메탈랜덤배지;토끼,메탈랜덤배지;판다,버블,메탈랜덤배지;에버랜드,캐릭터,메탈랜덤배지",
e_e009202,2308240006,1,0,0,1,2,1060158748,바다식당,서울 용산구 이태원로 245,,3102009,1117013100,2023-08-24 18:29,1,26000,,
e_e009202,2308240008,2,0,0,1,2,1058728060,(주)이엠케이뮤지컬컴퍼니,서울 강남구 논현로 176,,3121022,1168011800,2023-08-24 18:50,1,17000,[레베카]키링 ,
e_e009202,2308240008,3,1,1,1,2,8248102515,주식회사 인터파크,서울 강남구 삼성로 512,,3122005,1168010500,2023-08-24 19:30,1,176000,관람권 ,
e_e009202,2308240009,6,0,0,1,2,,포토이즘박스,경기 이천시 어재연로37번길 17,경기 이천시 창전동 160-9,4421524,4150010100,2023-08-24 15:14,1,5000,,
e_e009309,2308310005,1,0,0,1,2,2568501332,미미옥,서울 용산구 한강대로15길 27,서울 용산구 한강로3가 40-463,4106412,1117012800,2023-08-31 18:39,1,56000,샤브 세트;샤브 샐러드;계란죽 ,
e_e009309,2308310006,1,0,0,1,2,8378101360,공차,서울 용산구 한강대로23길 55,,4106418,1117012800,2023-08-31 20:36,1,10600,트로피칼 스파클링 티+코코넛;하동 호지 밀크티+펄L,
e_e009398,2308300005,1,0,0,1,1,2986900400,그랜마 베이글,경기 수원시 팔달구 정조로 808-1,경기 수원시 팔달구 팔달로1가 11-10,3012006,4111512000,2023-08-30 12:29,1,13200,햄치즈바질;카페라떼(핫),
e_e009398,2308300007,3,2,2,1,1,,일월수목원,경기 수원시 장안구 일월로 61,,3175040,4111113300,2023-08-30 15:47,1,4000,입장권 ,
e_e009398,2308300008,1,1,1,1,1,4368501603,CU,경기 수원시 팔달구 덕영대로 924,,3012001,4111513400,2023-08-30 18:21,1,2200,카라멜아몬드,
e_e009438,2308270005,1,0,0,1,2,2158178773,cafe tilin,경기 여주시 대신면 여양로 1995,경기 여주시 대신면 천서리 621,3214070,4167035034,2023-08-27 15:17,3,12000,커피/음료2,
e_e009451,2308250003,1,0,0,1,1,3478101038,Peaches cream shop,서울 성동구 연무장3길 9,서울 성동구 성수동2가 301-16,4109407,1120011500,2023-08-25 14:56,1,5000,CHOCO FLAKE LATTE,
e_e009451,2308250004,2,0,0,1,1,2068650913,이마트,서울 광진구 아차산로 272,,3000002,1121510500,2023-08-25 16:51,1,25500,울트라 스트라이크;크린랩 건전지AA 16입,
e_e009451,2308250005,3,1,1,1,1,3138700979,롯데시네마,서울 광진구 아차산로 272,,3000002,1121510500,2023-08-25 18:53,1,12500,,
e_e009459,2308300001,1,0,0,1,2,1410620857,개성손만두 파주,경기 파주시 돌곶이길 8-18,경기 파주시 서패동 345,4418159,4148011900,2023-08-30 14:26,1,22000,만두전골,
e_e009459,2308300003,3,0,0,1,2,7378103001,(주)미메시스 아트뮤지엄,경기 파주시 문발로 253,경기 파주시 문발동 499-3,3206030,4148011500,2023-08-30 15:01,1,16000,입장권,
e_e009459,2308300004,1,0,0,1,2,4861901715,QUIET LIGHT,경기 파주시 가람로21번길 61-16,경기 파주시 와동동 1642,4418990,4148012200,2023-08-30 16:39,1,14000,카페라떼 ICED;아메리카노 ICED;플로랑탱,
e_e009467,2308260002,1,1,1,1,1,1518502341,카페어울림,서울 용산구 한강대로38길 21,서울 용산구 용산동5가 2-1,4106426,1117012700,2023-08-26 14:00,1,10000,핫도그;ICE 미숫라떼;ICE 아메리카노,
e_e009467,2308260003,1,0,0,1,1,7506800236,놀숲플러스,서울 마포구 양화로16길 29,,4139422,1144012000,2023-08-26 16:45,1,12000,각종라면;만두 ,
e_e009467,2308260003,1,0,0,2,1,7506800236,놀숲플러스,서울 마포구 양화로16길 29,,4139422,1144012000,2023-08-26 18:50,1,20200,,
e_e009467,2308260004,2,0,0,1,1,5688500968,(주)앤컴14지점,서울 마포구 홍익로3길 44,서울 마포구 서교동 369-4,4139617,1144012000,2023-08-26 19:05,1,36000,HP러브스톤/청록(그레이);P넴달랑셋/로골/4PCS,
e_e009467,2308260005,1,0,0,1,1,1058810010,주식회사 401,서울 마포구 잔다리로 23,서울 마포구 서교동 395-17,3113020,1144012000,2023-08-26 20:45,1,138000,,
e_e009467,2308260006,6,2,2,1,1,1661201559,이디야,서울 마포구 양화로6길 90,서울 마포구 합정동 410-18,4139430,1144012200,2023-08-26 20:55,1,10600,레몬 에이드;ICED 토피넛 라떼,
e_e009557,2308280004,1,0,0,1,2,8158702473,시오 (주)시오컴퍼니,경기 고양시 덕양구 고양대로 1955,경기 고양시 덕양구 동산동 370,2192001,4128111200,2023-08-28 13:57,1,40000,삼색야끼도리;연어덮밥(생);사이다,
e_e009557,2308280005,1,3,3,1,2,5615900518,디오름,경기 고양시 덕양구 용두로47번길 136-10,,4376164,4128111300,2023-08-28 15:16,1,29300,아메리카노(ice);카페라떼(ice);팡도르 생크림;뺑오쇼콜라,
e_e009561,2308240002,1,0,0,1,1,,맥도날드,,,,,2023-08-24 11:38,1,15800,베이컨 토마토 디럭스;빅맥/런치세트;상하이버거/런치세트,
e_e009561,2308240004,2,0,0,1,1,5244101148,오브닝,경기 평택시 세교산단로101번길 114-2,경기 평택시 세교동 429-36,4364311,4122012000,2023-08-24 17:33,1,14000,호밀치즈깜빠뉴;닭가슴살 샐러드 ,
e_e009581,2308260002,1,0,0,1,2,6743901095,을지로페인트,서울 중구 마른내로 103,서울 중구 오장동 69-22,3101002,1114015400,2023-08-26 14:13,1,49000,가지라자냐;햄에그;잠봉프로마쥬 피자;콜드브루,
e_e009581,2308260004,1,0,0,1,2,7400702196,녹취록,서울 용산구 녹사평대로40길 31,서울 용산구 이태원동 549,4106009,1117013000,2023-08-26 21:59,1,82000,소모듬수육;하트명란감자전;해남막걸리;베리머취;유자토마토,
e_e009589,2309020003,1,0,0,1,2,4644400800,위해브투데이,경기 수원시 팔달구 신풍로23번길 26,경기 수원시 팔달구 신풍동 90,4328212,4111513000,2023-09-02 14:17,1,6500,토마토그라니따 ,
e_e009589,2309020008,1,0,0,1,2,7481001487,류온,경기 수원시 팔달구 창룡대로7번길 16,경기 수원시 팔달구 북수동 297-2,4328342,4111512900,2023-09-02 16:03,1,12300,ICE 운남 백차;유자주악,
e_e009589,2309020012,1,0,0,1,2,4983301145,미가공,경기 수원시 팔달구 수원천로 305,경기 수원시 팔달구 남수동 131-5,3175035,4111512700,2023-09-02 18:51,1,49000,전복볶음밥;항정살덮밥;치킨가라아게;얼그레이 하이볼;하이볼,
e_e009589,2309020013,1,0,0,1,2,2767900205,헤올 커피로스터즈,경기 수원시 팔달구 정조로 902,경기 수원시 팔달구 북수동 8-1,3012006,4111512900,2023-09-02 19:11,1,12000,아메리카노 -다크ICE,
e_e009671,2308260006,1,0,0,1,1,1258616047,(주)약수터,경기 안성시 양성면 만세로 667,,3012021,4155036021,2023-08-26 13:55,1,44000,,
e_e009671,2308260007,2,0,0,1,1,1258615937,디케이로지스틱스,경기 안성시 원곡면 원곡물류단지1로 49,경기 안성시 원곡면 칠곡리 919,3250036,4155038022,2023-08-26 14:39,1,83500,더블다이아 카고;액티브 스트레치 아노락,
e_e009688,2308300003,1,0,0,1,3,7564100523,제제,서울 성동구 서울숲길 46-1,서울 성동구 성수동1가 668-1,4109323,1120011400,2023-08-30 13:25,1,103000,샤오롱바오;새우창펀;갈릭비네거소스 오이냉채;흑식초 탕수육;어향가지,
e_e009688,2308300004,1,0,0,1,3,1578502183,서울앵무새,서울 성동구 서울숲9길 3,서울 성동구 성수동1가 685-213,4109322,1120011400,2023-08-30 13:48,1,31500,ICED 아메리카노(마코);ICED캔디에이드;단호박맘모스,
e_e009688,2308300004,6,5,5,0,3,,그믐달셀프스튜디오 서울숲점,668-112,,,,,1,4000,,1120011400
e_e009688,2308300005,1,0,0,1,3,2038143363,신라호텔,서울 중구 동호로 249,,3005001,1114014400,2023-08-30 16:34,1,150000,mango/B;MB.white 2G;Assam Tea,
e_e009688,2308300005,2,2,2,1,3,2038143363,THE SHILLA SEOUL,서울 중구 동호로 249,,3005001,1114014400,2023-08-30 16:44,1,14400,Dacquoise,
e_e009933,2308270002,3,1,1,2,2,1278613823,포천아트밸리,경기 포천시 신북면 아트밸리로 234,경기 포천시 신북면 기지리 282,3213027,4165034022,2023-08-27 12:33,1,7000,입장권,
e_e009933,2308270003,1,0,0,1,2,2761500519,시골식당,경기 포천시 신북면 호국로 2006,경기 포천시 신북면 기지리 836-6,3000136,4165034022,2023-08-27 14:40,1,22000,,
e_e009933,2308270004,1,0,0,1,2,4060551186,숨,경기 포천시 소흘읍 죽엽산로 502-61,경기 포천시 소흘읍 고모리 735-1,3213040,4165025026,2023-08-27 15:32,1,18500,아이스아메리카노;키위생과일주스,
e_e010095,2309020003,1,0,0,1,2,5045879994,강화섬쌀밥집,인천 강화군 길상면 해안남로 17,인천 강화군 길상면 초지리 1251-504,3157038,2871033024,2023-09-02 12:20,1,48000,벤뎅이정식,
